filename,width,height,class,xmin,ymin,xmax,ymax,angle
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4177.jpg,1280,534,gun,537,228,808,516,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4183.jpg,225,225,pistol,80,37,168,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4186.jpg,1280,534,gun,386,144,752,392,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4187.jpg,1280,534,gun,724,174,803,397,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4193.jpg,1280,534,gun,295,247,700,504,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4194.jpg,348,145,pistol,104,37,149,143,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4196.jpg,1280,534,gun,330,202,824,443,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4201.jpg,1280,534,gun,423,208,854,423,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4205.jpg,300,168,pistol,62,24,258,146,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4207.jpg,1280,534,gun,493,243,755,397,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4209.jpg,1280,534,gun,280,229,753,504,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4210.jpg,1280,534,gun,389,236,930,363,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4213.jpg,1280,534,gun,466,192,935,507,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4220.jpg,1280,534,gun,418,132,532,528,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4222.jpg,1280,534,gun,515,237,1237,465,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4228.jpg,1280,534,gun,211,199,710,460,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4229.jpg,1280,534,gun,505,197,683,521,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4231.jpg,1280,534,pistol,494,245,566,322,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4232.jpg,1280,534,pistol,599,342,712,381,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4234.jpg,1280,534,gun,392,161,832,533,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4238.jpg,189,267,pistol,7,96,176,163,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4240.jpg,1280,534,pistol,614,354,652,435,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4247.jpg,1280,534,pistol,836,358,1274,505,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W425.jpg,306,165,gun,31,12,303,97,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4252.jpg,1280,534,pistol,686,260,756,334,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4257.jpg,1280,534,pistol,757,196,845,278,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4259.jpg,1280,534,pistol,467,339,645,414,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W426.jpg,275,183,gun,1,30,274,141,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4261.jpg,1280,534,pistol,392,164,591,299,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4262.jpg,1280,534,pistol,302,161,530,313,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4263.jpg,1280,534,pistol,452,164,608,291,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W427.jpg,318,159,gun,79,24,188,55,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W427.jpg,318,159,gun,157,42,232,58,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4271.jpg,277,182,pistol,79,79,126,100,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4273.jpg,1920,820,gun,713,204,1543,614,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4273.jpg,1920,820,gun,236,218,832,562,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4275.jpg,1920,820,gun,373,292,1605,783,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W428.jpg,275,183,gun,5,29,228,173,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4280.jpg,1920,820,gun,201,350,1792,762,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4284.jpg,1920,820,gun,525,189,1128,480,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4285.jpg,1920,820,gun,37,212,595,412,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4290.jpg,630,420,gun,256,90,455,255,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4293.jpg,640,468,pistol,243,162,365,296,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4294.jpg,322,156,gun,18,50,308,105,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W43.jpg,643,427,pistol,230,121,278,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W430.jpg,540,360,gun,10,92,508,330,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W431.jpg,259,194,gun,141,83,171,93,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4313.jpg,1920,1080,gun,487,216,1029,317,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4314.jpg,1920,1080,gun,350,621,1410,957,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4316.jpg,225,225,pistol,115,89,139,129,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4321.jpg,1920,1080,gun,15,363,780,879,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4322.jpg,1920,1080,gun,542,750,1913,1000,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4324.jpg,1920,1080,gun,240,747,1711,989,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4328.jpg,1920,1080,gun,503,499,1902,989,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4339.jpg,1920,1080,gun,553,465,662,782,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4343.jpg,1920,1080,gun,251,562,447,956,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W435.jpg,348,145,pistol,148,19,246,57,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4350.jpg,1920,1080,gun,447,315,1234,631,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4354.jpg,960,639,gun,209,136,485,370,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W436.jpg,305,165,gun,6,81,294,162,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W436.jpg,305,165,gun,11,1,269,80,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4360.jpg,275,183,pistol,85,3,176,45,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4360.jpg,275,183,pistol,192,3,245,40,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4360.jpg,275,183,pistol,108,67,159,108,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4360.jpg,275,183,pistol,198,78,249,112,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4360.jpg,275,183,pistol,199,136,266,182,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4361.jpg,800,525,gun,3,113,687,281,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4361.jpg,800,525,gun,57,292,790,470,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4363.jpg,225,225,pistol,146,103,176,131,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4364.jpg,275,183,gun,95,65,225,150,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4365.jpg,225,225,pistol,170,47,213,148,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4368.jpg,634,895,pistol,25,66,113,118,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4370.jpg,1000,563,pistol,698,123,735,197,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4373.jpg,400,168,gun,81,37,231,139,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4379.jpg,800,450,pistol,42,265,147,331,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4383.jpg,1280,793,pistol,37,160,410,435,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4388.jpg,800,448,pistol,313,97,389,152,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4393.jpg,768,432,pistol,92,24,510,357,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4394.jpg,1909,779,pistol,915,288,1066,387,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4396.jpg,1904,786,pistol,603,110,752,220,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4398.jpg,1891,759,pistol,910,240,1145,452,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W44.jpg,2500,1875,gun,1362,987,2465,1539,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W440.jpg,159,317,gun,0,148,81,247,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4400.jpg,1911,795,pistol,1324,219,1587,403,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4401.jpg,1915,797,pistol,1118,62,1217,216,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4405.jpg,480,360,pistol,138,143,214,310,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4411.jpg,1915,797,pistol,14,116,292,524,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4412.jpg,1909,789,pistol,99,185,937,736,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4416.jpg,1280,544,gun,568,176,695,537,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4419.jpg,1280,544,gun,23,177,821,490,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4422.jpg,300,168,gun,123,99,188,143,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4426.jpg,268,188,pistol,0,1,267,182,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,5,0,104,80,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,110,1,209,81,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,215,1,314,81,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,7,86,105,151,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,113,87,206,155,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4429.jpg,314,160,pistol,228,91,311,149,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4431.jpg,259,194,gun,37,63,175,121,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4433.jpg,284,177,gun,121,105,271,169,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4434.jpg,285,177,pistol,175,16,201,93,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4435.jpg,299,168,pistol,77,24,117,141,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4438.jpg,300,168,pistol,230,65,249,77,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4438.jpg,300,168,pistol,247,57,275,73,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4443.jpg,276,182,pistol,206,49,232,71,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4444.jpg,275,183,pistol,79,19,102,90,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4446.jpg,300,168,pistol,190,45,261,91,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4456.jpg,225,225,pistol,106,96,152,128,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4463.jpg,300,168,pistol,30,57,82,119,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4465.jpg,348,145,pistol,226,61,330,141,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4467.jpg,286,176,pistol,79,16,196,115,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4467.jpg,286,176,pistol,35,52,48,72,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W447.jpg,1100,693,pistol,46,61,1048,648,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4471.jpg,207,243,pistol,19,45,63,126,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4472.jpg,0,0,pistol,108,187,186,481,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4473.jpg,280,180,gun,53,95,192,135,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4477.jpg,300,168,pistol,16,29,96,91,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4478.jpg,275,183,gun,166,0,187,155,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W448.jpg,275,183,gun,40,60,181,100,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4481.jpg,299,168,pistol,90,19,177,88,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4481.jpg,299,168,pistol,158,133,256,159,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4482.jpg,225,225,gun,17,92,222,125,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4486.jpg,225,225,pistol,33,50,89,88,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4487.jpg,300,168,pistol,78,15,97,50,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W449.jpg,275,183,gun,3,72,269,119,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4491.jpg,280,180,gun,22,53,279,159,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4495.jpg,259,194,pistol,0,57,130,147,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4497.jpg,275,183,pistol,4,64,68,131,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W450.jpg,262,192,gun,1,94,261,161,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4502.jpg,300,168,gun,139,38,207,68,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4504.jpg,1907,877,gun,1209,246,1387,325,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4510.jpg,1855,789,pistol,617,222,747,343,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4512.jpg,1778,1000,gun,315,200,1747,782,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4514.jpg,600,410,gun,134,88,310,252,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4518.jpg,1600,1067,pistol,418,473,547,727,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4519.jpg,800,332,gun,164,149,646,288,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4520.jpg,1920,2715,pistol,962,1363,1854,1760,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4523.jpg,1280,720,gun,132,144,547,497,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4524.jpg,1595,708,pistol,833,236,1178,428,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4525.jpg,1000,563,pistol,548,177,799,277,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4527.jpg,1373,2048,pistol,613,1124,757,1411,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4528.jpg,1023,856,pistol,12,95,1011,434,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4530.jpg,1920,1080,pistol,286,327,450,486,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4534.jpg,1920,1080,pistol,1448,388,1895,722,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4536.jpg,1920,1080,pistol,200,402,350,598,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W454.jpg,422,119,gun,98,51,307,111,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4544.jpg,1920,1080,gun,1071,304,1919,486,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W455.jpg,1000,1000,gun,111,393,963,646,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4554.jpg,1920,1080,gun,467,471,1161,727,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4558.jpg,1920,1080,gun,204,10,379,418,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4564.jpg,1920,1080,gun,1079,325,1579,517,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4569.jpg,1920,1080,gun,886,189,1722,504,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W457.jpg,306,165,gun,10,13,292,114,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4571.jpg,1920,1080,gun,156,400,436,1061,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4572.jpg,1000,664,pistol,16,289,920,622,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4578.jpg,1920,1080,gun,704,332,1229,598,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4579.jpg,1920,1080,gun,525,261,929,386,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4580.jpg,1920,1080,gun,296,321,714,473,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4581.jpg,1920,1080,gun,268,486,767,680,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4585.jpg,425,425,gun,4,60,421,239,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4585.jpg,425,425,gun,114,274,421,384,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4587.jpg,920,460,gun,30,111,892,398,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W459.jpg,225,225,gun,3,31,222,212,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4591.jpg,280,180,gun,5,19,253,100,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4597.jpg,296,170,gun,32,34,167,90,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4600.jpg,275,183,gun,4,66,262,145,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4602.jpg,275,183,gun,3,3,274,178,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4603.jpg,275,183,gun,104,76,248,147,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4604.jpg,500,436,pistol,153,99,380,180,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4605.jpg,300,168,gun,1,60,219,152,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4609.jpg,308,164,gun,121,64,227,94,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4609.jpg,308,164,gun,18,73,80,107,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4609.jpg,308,164,gun,108,118,176,157,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4609.jpg,308,164,gun,7,39,37,63,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4609.jpg,308,164,gun,231,6,276,40,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4612.jpg,299,169,gun,32,39,275,113,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4614.jpg,306,165,gun,5,68,243,155,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4615.jpg,299,168,gun,54,66,197,120,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4617.jpg,225,225,gun,93,30,160,74,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4618.jpg,275,183,gun,81,58,104,72,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W462.jpg,305,163,gun,185,72,276,127,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4620.jpg,275,183,gun,54,5,250,62,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4620.jpg,275,183,gun,27,34,233,90,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4620.jpg,275,183,gun,56,81,258,139,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4620.jpg,275,183,gun,15,111,257,175,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4623.jpg,300,168,gun,135,44,183,165,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4623.jpg,300,168,gun,197,66,243,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W463.jpg,550,367,gun,88,119,368,202,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4631.jpg,744,412,gun,82,136,578,411,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4634.jpg,1024,768,gun,474,328,696,385,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4641.jpg,225,225,gun,24,87,216,145,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4649.jpg,2000,1332,gun,779,583,1812,1087,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W465.jpg,271,186,gun,41,93,164,149,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4650.jpg,300,168,gun,118,56,295,129,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4655.jpg,425,342,gun,11,101,387,264,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4656.jpg,398,398,pistol,190,225,395,338,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4658.jpg,275,183,pistol,33,69,240,158,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4659.jpg,271,186,gun,3,70,265,140,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4660.jpg,306,165,gun,4,45,134,119,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4661.jpg,276,183,gun,94,42,275,144,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4664.jpg,300,168,gun,90,9,138,129,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4664.jpg,300,168,gun,135,16,191,166,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4667.jpg,260,194,pistol,68,27,131,168,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4668.jpg,160,316,gun,66,79,152,174,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4669.jpg,400,400,gun,26,80,380,153,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4669.jpg,400,400,gun,26,147,329,253,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W467.jpg,275,183,gun,17,40,254,131,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4672.jpg,1400,653,gun,177,163,239,364,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4674.jpg,647,363,pistol,404,107,502,220,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4677.jpg,1911,799,gun,983,462,1094,772,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4684.jpg,1905,787,gun,960,538,1099,768,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4686.jpg,1895,801,gun,304,227,1202,768,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4688.jpg,1909,809,gun,104,75,1877,808,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W469.jpg,276,183,gun,58,75,222,135,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4691.jpg,1911,785,gun,713,154,805,353,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4692.jpg,1911,791,gun,1004,326,1146,759,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4697.jpg,448,333,gun,37,219,219,279,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W470.jpg,259,194,gun,79,45,240,90,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4700.jpg,1600,1112,pistol,556,200,1467,578,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4706.jpg,640,274,gun,198,2,330,263,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4707.jpg,640,274,pistol,340,94,368,133,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4709.jpg,640,274,gun,310,84,382,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4709.jpg,640,274,gun,389,85,449,147,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W471.jpg,267,189,pistol,177,45,243,77,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4710.jpg,640,274,gun,453,105,531,167,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4713.jpg,640,274,gun,345,44,450,128,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4716.jpg,640,274,pistol,198,64,286,112,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W472.jpg,342,147,gun,14,84,323,142,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4721.jpg,640,274,pistol,445,95,539,162,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4722.jpg,310,485,pistol,127,207,238,465,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W473.jpg,333,151,gun,20,13,310,101,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4732.jpg,640,274,gun,349,44,427,156,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4737.jpg,640,274,gun,152,83,306,221,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4738.jpg,640,274,gun,293,115,314,149,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4738.jpg,640,274,gun,417,92,431,123,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4739.jpg,640,274,gun,339,76,480,168,0
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4743.jpg,640,274,gun,279,125,471,160,0
